id,rank,hit,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1310,84,No,Make It Rain,Koryn Hawthorne,60,0.618,0.239,8,-8.371,0,0.0274,0.7909999999999999,0.0,0.1,0.327,96.846
1311,70,No,Ride Out,"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",67,0.696,0.8009999999999999,5,-5.641,0,0.0952,0.0469,0.0,0.502,0.536,93.00299999999999
1312,67,No,Trouble,Iggy Azalea Featuring Jennifer Hudson,73,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000453,0.0992,0.298,77.861
1313,100,No,Iris,Sawyer Fredericks,81,0.29100000000000004,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667
1314,12,Yes,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",83,0.49700000000000005,0.486,8,-5.89,1,0.24100000000000002,0.257,0.0,0.0908,0.6679999999999999,93.955
1315,7,Yes,Jealous,Nick Jonas,82,0.435,0.155,1,-8.948,1,0.046,0.873,0.0,0.107,0.0935,128.532
1316,2,Yes,Stay With Me,Sam Smith,80,0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.18600000000000003,85.014
1317,50,No,Lonely Eyes,Chris Young,63,0.657,0.674,1,-5.273,1,0.0319,0.0326,1.88e-05,0.0947,0.336,106.005
1318,79,No,Bills,LunchMoney Lewis,67,0.845,0.5760000000000001,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641
1319,23,Yes,Prayer In C,Lillywood & Robin Schulz,67,0.76,0.8859999999999999,9,-5.356,0,0.0258,0.0219,7.43e-06,0.623,0.78,123.00200000000001
1320,98,No,Imagine,Sawyer Fredericks,87,0.604,0.826,0,-4.803999999999999,1,0.0434,0.00782,0.15,0.154,0.24100000000000002,167.985
1321,100,No,House Of The Rising Sun,Kimberly Nichole,71,0.289,0.583,9,-6.596,0,0.0328,0.000433,0.225,0.10300000000000001,0.28,117.007
1322,11,Yes,I Don't F**k With You,Big Sean Featuring E-40,74,0.8220000000000001,0.7340000000000001,1,-5.48,1,0.0738,0.0372,0.0,0.325,0.425,97.99799999999999
1323,13,Yes,7/11,Beyonce,78,0.747,0.705,9,-5.1370000000000005,0,0.126,0.0128,0.0,0.126,0.56,136.024
1324,53,No,Homegrown Honey,Darius Rucker,59,0.6579999999999999,0.9129999999999999,1,-5.029,1,0.0511,0.12,0.0,0.0506,0.8640000000000001,87.96700000000001
1325,86,No,Go Hard Or Go Home,Wiz Khalifa & Iggy Azalea,64,0.6509999999999999,0.741,4,-5.067,0,0.0408,0.00293,1.2e-05,0.217,0.386,168.02
1326,72,No,Immortals,Fall Out Boy,71,0.613,0.8740000000000001,2,-3.594,1,0.0697,0.00139,1.82e-06,0.6559999999999999,0.5429999999999999,108.038
1327,91,No,Good Lovin,Ludacris Featuring Miguel,60,0.6970000000000001,0.769,0,-5.441,1,0.218,0.29100000000000004,1.05e-06,0.105,0.586,83.898
1328,98,No,Goodbye,Who Is Fancy,68,0.743,0.377,8,-12.409,0,0.0376,0.354,0.0,0.187,0.556,112.366
1329,3,Yes,Animals,Maroon 5,88,0.6829999999999999,0.53,5,-4.918,0,0.142,0.207,0.0,0.39399999999999996,0.645,75.016
1330,31,Yes,Night Changes,One Direction,76,0.672,0.52,8,-7.747000000000001,1,0.0353,0.8590000000000001,0.0,0.115,0.37,120.001
1331,19,Yes,She Knows,Ne-Yo Featuring Juicy J,72,0.7659999999999999,0.7390000000000001,1,-10.364,1,0.0805,0.0192,0.0794,0.22899999999999998,0.185,118.005
1332,28,Yes,I Bet My Life,Imagine Dragons,65,0.5539999999999999,0.6509999999999999,1,-8.193,1,0.0419,0.39899999999999997,0.00041799999999999997,0.20800000000000002,0.581,107.912
1333,20,Yes,CoCo,O.T. Genasis,71,0.664,0.491,9,-6.544,1,0.042,0.594,0.0,0.11,0.24,127.97
1334,58,No,Apparently,J. Cole,73,0.8009999999999999,0.5429999999999999,5,-9.236,1,0.091,0.564,0.0,0.11599999999999999,0.534,133.982
1335,41,Yes,I See You,Luke Bryan,71,0.752,0.5429999999999999,1,-9.482999999999999,1,0.0398,0.623,0.0706,0.107,0.282,126.001
1336,80,No,Failure,Breaking Benjamin,64,0.462,0.892,1,-4.841,1,0.0361,3.1e-05,0.0131,0.07,0.38799999999999996,155.009
1337,47,Yes,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,59,0.45,0.795,10,-4.249,1,0.0355,0.10300000000000001,0.0,0.166,0.364,151.884
1338,91,No,Baby Blue,Action Bronson Featuring Chance The Rapper,70,0.828,0.48700000000000004,6,-6.142,0,0.0343,0.247,1.86e-05,0.136,0.7609999999999999,85.027
1339,54,No,Just Gettin' Started,Jason Aldean,57,0.507,0.805,9,-4.611000000000001,0,0.0867,0.396,1.16e-06,0.106,0.513,167.983
1340,43,Yes,Make Me Wanna,Thomas Rhett,66,0.536,0.825,9,-6.356,1,0.0661,0.0331,0.0,0.10400000000000001,0.662,109.015
1341,8,Yes,Chandelier,Sia,73,0.39899999999999997,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.5720000000000001,117.089
1342,16,Yes,No Type,Rae Sremmurd,73,0.888,0.483,6,-7.797000000000001,1,0.154,0.013000000000000001,4.85e-06,0.0926,0.226,125.008
1343,66,No,The Blacker The Berry,Kendrick Lamar,63,0.56,0.858,10,-4.09,0,0.326,0.00744,0.0,0.429,0.262,176.11700000000002
1344,53,No,Mean To Me,Brett Eldredge,67,0.647,0.586,0,-6.882999999999999,1,0.0313,0.115,1.69e-06,0.121,0.165,87.994
1345,84,No,Fairly Local,twenty one pilots,71,0.715,0.723,6,-5.992999999999999,0,0.0569,0.0396,8.57e-05,0.084,0.479,114.985
1346,6,Yes,The Heart Wants What It Wants,Selena Gomez,70,0.616,0.778,7,-4.927,0,0.0387,0.0545,0.0,0.142,0.655,83.065
1347,47,Yes,You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz,53,0.912,0.235,1,-16.579,1,0.46399999999999997,0.0692,0.000244,0.0612,0.3,146.08100000000002
1348,91,No,Wesley's Theory,Kendrick Lamar Featuring George Clinton & Thundercat,62,0.55,0.797,7,-6.7620000000000005,1,0.278,0.36,3.5e-05,0.22399999999999998,0.551,114.04799999999999
1349,32,Yes,I Lived,OneRepublic,68,0.596,0.85,9,-5.402,1,0.0452,0.0728,0.0,0.26,0.386,119.985
1350,94,No,These Walls,"Kendrick Lamar Featuring Bilal, Anna Wise & Thundercat",63,0.7040000000000001,0.48700000000000004,5,-5.5360000000000005,0,0.113,0.114,2.65e-06,0.22899999999999998,0.382,107.926
1351,99,No,Institutionalized,"Kendrick Lamar Featuring Bilal, Anna Wise & Snoop Dogg",61,0.54,0.732,1,-5.247000000000001,1,0.456,0.12300000000000001,0.0,0.127,0.5820000000000001,82.647
1352,12,Yes,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,57,0.255,0.085,9,-17.969,0,0.0359,0.32899999999999996,6.829999999999999e-05,0.201,0.109,94.26
1353,21,Yes,Ghost,Ella Henderson,65,0.5539999999999999,0.613,0,-8.071,1,0.127,0.0539,0.000354,0.20800000000000002,0.247,95.134
1354,65,No,Masterpiece,Jessie J,71,0.8809999999999999,0.622,1,-4.149,1,0.215,0.187,0.0,0.10300000000000001,0.633,91.98899999999999
1355,42,Yes,Conqueror,Empire Cast Featuring Estelle & Jussie Smollett,51,0.465,0.5579999999999999,7,-6.752999999999999,1,0.0405,0.00527,0.00135,0.20600000000000002,0.493,183.96
1356,89,No,What We Ain't Got,Jake Owen,52,0.537,0.257,9,-10.447000000000001,1,0.0344,0.9520000000000001,3.8900000000000004e-05,0.0899,0.16899999999999998,127.98100000000001
1357,7,Yes,Love Me Harder,Ariana Grande & The Weeknd,70,0.47200000000000003,0.7140000000000001,1,-4.388999999999999,0,0.0334,0.00937,0.0,0.0764,0.24,98.992
1358,44,Yes,Sun Daze,Florida Georgia Line,63,0.47700000000000004,0.9520000000000001,4,-3.715,1,0.0402,0.10300000000000001,2.38e-06,0.441,0.867,170.09900000000002
1359,62,No,Like A Cowboy,Randy Houser,57,0.511,0.687,1,-4.328,1,0.0326,0.254,2.49e-06,0.10800000000000001,0.172,139.995
1360,43,Yes,Talladega,Eric Church,71,0.584,0.672,1,-8.309,1,0.0294,0.0538,0.0481,0.0885,0.556,144.0
1361,93,No,Adore,Cashmere Cat Featuring Ariana Grande,74,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759
1362,96,No,Monster,Meek Mill,76,0.585,0.612,1,-8.341000000000001,1,0.0806,0.18100000000000002,1.0300000000000001e-05,0.293,0.188,77.487
1363,40,Yes,Sledgehammer,Fifth Harmony,69,0.6709999999999999,0.777,2,-4.322,1,0.046,0.0057,0.0011,0.0783,0.289,99.98
1364,45,Yes,Try Me,DeJ Loaf,61,0.56,0.81,0,-8.029,0,0.0872,0.0071,7.93e-06,0.24100000000000002,0.247,170.044
1365,80,No,Not For Long,B.o.B Featuring Trey Songz,51,0.8370000000000001,0.662,1,-5.104,1,0.0486,0.0936,0.00057,0.113,0.679,100.054
1366,49,Yes,Glory,Common & John Legend,85,0.623,0.909,4,-3.0789999999999997,0,0.0758,0.158,0.0,0.0972,0.6509999999999999,93.984
1367,3,Yes,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",70,0.703,0.747,0,-4.446000000000001,0,0.0895,0.28300000000000003,0.0,0.396,0.7,149.974
1368,66,No,First Kiss,Kid Rock,65,0.531,0.8109999999999999,4,-2.556,1,0.0426,0.0563,0.0,0.272,0.484,82.14
1369,59,No,Often,The Weeknd,74,0.5710000000000001,0.614,7,-9.834,0,0.0461,0.221,0.0,0.13699999999999998,0.0853,133.984
1370,80,No,All Your Fault,Big Sean Featuring Kanye West,96,0.643,0.7829999999999999,10,-6.457999999999999,1,0.0856,0.047,0.0,0.083,0.579,154.084
1371,83,No,You Are In Love,Taylor Swift,60,0.574,0.465,2,-8.953,1,0.0374,0.708,5.88e-05,0.0898,0.32799999999999996,85.02600000000001
1372,43,Yes,Stuck On A Feeling,Prince Royce Featuring Snoop Dogg,56,0.8170000000000001,0.415,1,-6.2860000000000005,1,0.0605,0.00366,0.0,0.162,0.325,100.02600000000001
1373,35,Yes,Only One,Kanye West Featuring Paul McCartney,83,0.49700000000000005,0.486,8,-5.89,1,0.24100000000000002,0.257,0.0,0.0908,0.6679999999999999,93.955
1374,99,No,Paradise,Big Sean,80,0.449,0.585,5,-6.7620000000000005,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627
1375,81,No,No Tellin',Drake,66,0.8270000000000001,0.47700000000000004,7,-10.408,0,0.275,0.535,0.0,0.136,0.5579999999999999,95.03
1376,12,Yes,Tuesday,I LOVE MAKONNEN Featuring Drake,69,0.77,0.664,0,-5.604,1,0.21100000000000002,0.215,0.000118,0.105,0.47200000000000003,140.16299999999998
1377,3,Yes,Habits (Stay High),Tove Lo,68,0.73,0.669,5,-3.4939999999999998,1,0.0318,0.0664,3.63e-05,0.0822,0.38299999999999995,110.04
1378,51,No,Wonderland,Taylor Swift,78,0.647,0.7290000000000001,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01
1379,82,No,Preach,Drake Featuring PARTYNEXTDOOR,64,0.563,0.501,11,-8.041,0,0.426,0.20800000000000002,7.890000000000001e-05,0.10400000000000001,0.39799999999999996,130.28799999999998
1380,83,No,6 God,Drake,68,0.857,0.639,2,-8.622,1,0.128,0.0239,0.0,0.121,0.47700000000000004,105.50399999999999
1381,84,No,Used To,Drake Featuring Lil Wayne,72,0.618,0.727,3,-7.224,0,0.20800000000000002,0.0312,0.0,0.196,0.401,164.99200000000002
1382,82,No,Take It On Back,Chase Bryant,52,0.5579999999999999,0.815,2,-5.352,1,0.067,0.0122,0.0,0.0705,0.638,157.954
1383,88,No,What Kind Of Man,Florence + The Machine,57,0.6509999999999999,0.498,0,-8.868,0,0.0318,0.39,0.0,0.14300000000000002,0.423,109.906
1384,75,No,Shots,Imagine Dragons,66,0.738,0.768,11,-7.045,0,0.0348,0.381,0.145,0.1,0.603,120.01299999999999
1385,87,No,The Body,Wale Featuring Jeremih,66,0.488,0.909,10,-6.591,1,0.0929,0.0011,1.0199999999999999e-05,0.456,0.643,129.774
1386,95,No,Now & Forever,Drake,64,0.575,0.515,6,-7.325,1,0.0324,0.132,0.0,0.102,0.0946,107.945
1387,97,No,6 Man,Drake,65,0.7979999999999999,0.529,8,-9.288,1,0.48200000000000004,0.22699999999999998,0.0,0.114,0.368,78.967
1388,9,Yes,Don't,Ed Sheeran,81,0.737,0.452,0,-8.366,1,0.0534,0.0578,1.4800000000000002e-05,0.187,0.096,117.962
1389,31,Yes,Heroes (We Could Be),Alesso Featuring Tove Lo,67,0.51,0.747,5,-4.124,1,0.0651,0.031,0.0,0.233,0.34700000000000003,125.95100000000001
1390,24,Yes,Something In The Water,Carrie Underwood,62,0.451,0.893,7,-2.721,1,0.0627,0.0243,0.0,0.0813,0.0971,139.763
1391,38,Yes,Shotgun Rider,Tim McGraw,62,0.45799999999999996,0.903,7,-4.5889999999999995,1,0.0493,0.136,8.06e-06,0.146,0.69,167.847
1392,95,No,Where You Belong,The Weeknd,57,0.555,0.428,9,-7.99,0,0.0327,0.179,0.0,0.14800000000000002,0.107,119.915
1393,97,No,I Put A Spell On You,Annie Lennox,64,0.318,0.33399999999999996,7,-9.267000000000001,0,0.0487,0.8540000000000001,0.0,0.188,0.541,78.508
1394,99,No,Keep Your Money,Empire Cast Featuring Jussie Smollett,43,0.74,0.7609999999999999,10,-8.252,0,0.321,0.0369,1.52e-05,0.33,0.7709999999999999,149.779
1395,2,Yes,Work It,"Missy ""Misdemeanor"" Elliott",74,0.8240000000000001,0.612,6,-6.055,1,0.0783,0.155,0.0,0.0878,0.5820000000000001,91.99
1396,7,Yes,Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",73,0.797,0.75,0,-9.369,1,0.247,0.5329999999999999,0.10800000000000001,0.095,0.74,177.87
1397,14,Yes,Waves,Mr. Probz,75,0.386,0.5870000000000001,10,-4.454,1,0.0519,0.0363,3.71e-06,0.332,0.0565,96.072
1398,72,No,Body Language,Kid Ink Featuring Usher & Tinashe,63,0.8859999999999999,0.529,5,-5.766,0,0.0383,0.0175,0.0,0.0997,0.262,99.023
1399,27,Yes,Beg For It,Iggy Azalea Featuring M0,56,0.479,0.433,0,-6.877999999999999,0,0.0455,0.16399999999999998,0.0,0.0732,0.324,58.396
1400,27,Yes,L.A.LOVE (la la),Fergie,63,0.509,0.48200000000000004,7,-6.965,1,0.17600000000000002,0.0186,0.0,0.23800000000000002,0.301,101.042
1401,94,No,A Little Too Much,Shawn Mendes,68,0.535,0.516,11,-6.242999999999999,1,0.031,0.44,0.0,0.115,0.59,81.902
1402,61,No,God Made Girls,RaeLynn,58,0.51,0.905,3,-2.9130000000000003,1,0.0289,0.114,3.01e-06,0.14300000000000002,0.7959999999999999,156.06
1403,96,No,Hotel,Kid Ink Featuring Chris Brown,83,0.579,0.508,2,-9.484,1,0.027000000000000003,0.0057399999999999994,0.0004940000000000001,0.0575,0.609,147.125
1404,41,Yes,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,73,0.639,0.659,8,-7.273,1,0.215,0.24100000000000002,8.33e-06,0.484,0.457,136.80100000000002
1405,98,No,Out The Speakers,A-Trak + Milo & Otis Featuring Rich Kidz,51,0.6729999999999999,0.9209999999999999,1,-3.2739999999999996,1,0.0531,0.0112,0.84,0.9520000000000001,0.27899999999999997,103.965
1406,98,No,I Mean It,G-Eazy Featuring Remo,79,0.7120000000000001,0.562,10,-6.007999999999999,1,0.129,0.125,0.0,0.136,0.142,140.0
1407,1,Yes,Rude,MAGIC!,72,0.743,0.807,1,-3.78,1,0.0364,0.0435,0.0,0.309,0.899,144.062
1408,71,No,All About It,Hoodie Allen Featuring Ed Sheeran,52,0.7659999999999999,0.7609999999999999,10,-3.71,0,0.11800000000000001,0.10099999999999999,0.0,0.314,0.42100000000000004,120.069
1409,60,No,Til It's Gone,Kenny Chesney,54,0.499,0.8220000000000001,4,-7.122000000000001,1,0.049,0.0054399999999999995,0.000197,0.272,0.499,86.48100000000001
1410,56,No,Dangerous,David Guetta Featuring Sam Martin,74,0.672,0.605,7,-5.353,1,0.0378,0.0499,0.0,0.35700000000000004,0.297,134.015
1411,88,No,Can't Stop Dancin',Becky G,62,0.645,0.669,0,-7.946000000000001,0,0.0638,0.00545,0.0013800000000000002,0.0997,0.568,100.052
1412,52,No,Perfect Storm,Brad Paisley,59,0.53,0.753,0,-5.551,1,0.0346,0.365,4.1899999999999995e-05,0.26899999999999996,0.38,123.979
1413,13,Yes,Steal My Girl,One Direction,71,0.536,0.768,10,-5.9479999999999995,0,0.0347,0.00433,0.0,0.114,0.545,77.217
1414,6,Yes,Don't Tell 'Em,Jeremih Featuring YG,71,0.851,0.525,2,-5.221,0,0.0874,0.42100000000000004,0.0,0.111,0.405,97.988
1415,3,Yes,Black Widow,Iggy Azalea Featuring Rita Ora,67,0.741,0.726,3,-3.77,0,0.14300000000000002,0.18100000000000002,0.00018899999999999999,0.111,0.527,163.99099999999999
1416,19,Yes,Blame,Calvin Harris Featuring John Newman,75,0.622,0.545,9,-6.689,0,0.0361,0.10300000000000001,2.1600000000000003e-05,0.0637,0.213,135.868
1417,6,Yes,Hot Boy,Bobby Shmurda,71,0.9690000000000001,0.491,2,-9.859,1,0.233,0.0361,0.0,0.11800000000000001,0.768,126.04799999999999
1418,43,Yes,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,69,0.813,0.58,11,-6.724,1,0.0746,0.0405,8.45e-06,0.349,0.44299999999999995,100.045
1419,39,Yes,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",64,0.525,0.6809999999999999,6,-4.158,0,0.0683,0.195,0.0,0.141,0.43700000000000006,151.875
1420,69,No,No Love,August Alsina,68,0.593,0.625,0,-7.957000000000001,0,0.14800000000000002,0.00448,0.0,0.863,0.322,130.79399999999998
1421,39,Yes,Stolen Dance,Milky Chance,73,0.887,0.584,11,-8.798,1,0.0381,0.41,0.000314,0.10099999999999999,0.677,114.016
1422,10,Yes,Rather Be,Clean Bandit Featuring Jess Glynne,75,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.5489999999999999,120.97
1423,49,Yes,Somewhere In My Car,Keith Urban,62,0.584,0.866,10,-5.511,1,0.0419,0.00535,2.9199999999999998e-05,0.0858,0.499,118.005
1424,69,No,Close Your Eyes,Parmalee,64,0.41,0.637,9,-6.672999999999999,1,0.0327,0.0729,3.77e-05,0.732,0.23800000000000002,77.398
1425,87,No,Best Friends,Sophia Grace,62,0.506,0.932,5,-6.11,0,0.11,0.000719,0.0594,0.174,0.5489999999999999,99.929
1426,90,No,Blank Space,I Prevail,71,0.7509999999999999,0.684,5,-5.4479999999999995,1,0.0679,0.0847,0.0,0.0737,0.597,95.979
1427,43,Yes,Neon Light,Blake Shelton,58,0.6659999999999999,0.78,2,-5.847,1,0.048,0.0189,1.01e-06,0.0635,0.9229999999999999,154.056
1428,14,Yes,Trumpets,Jason Derulo,72,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.09699999999999999,0.638,82.14200000000001
1429,2,Yes,Anaconda,Nicki Minaj,67,0.965,0.609,9,-6.229,1,0.196,0.0723,8.11e-06,0.268,0.628,129.99200000000002
1430,16,Yes,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,67,0.718,0.67,1,-5.236000000000001,1,0.22699999999999998,0.0144,0.0,0.0851,0.517,88.764
1431,55,No,Try,Colbie Caillat,68,0.7040000000000001,0.604,1,-4.865,1,0.0308,0.0269,0.0,0.0835,0.478,115.48
1432,80,No,Something Big,Shawn Mendes,82,0.40700000000000003,0.147,2,-8.822000000000001,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284
1433,72,No,In Your Arms,Nico & Vinz,71,0.632,0.727,11,-11.209000000000001,0,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919
1434,62,No,Bed Of Lies,Nicki Minaj Featuring Skylar Grey,60,0.527,0.662,11,-5.75,1,0.318,0.254,0.0,0.113,0.121,171.43900000000002
1435,34,Yes,Yellow Flicker Beat,Lorde,60,0.584,0.608,1,-8.437999999999999,1,0.0352,0.10400000000000001,0.00024900000000000004,0.113,0.0633,94.976
1436,42,Yes,Santa Tell Me,Ariana Grande,68,0.506,0.628,7,-7.316,1,0.17300000000000001,0.0545,0.0,0.301,0.556,191.708
1437,86,No,Burnin' Up,Jessie J Featuring 2 Chainz,65,0.667,0.9540000000000001,2,-3.4619999999999997,1,0.0817,0.0296,0.0,0.331,0.807,114.0
1438,91,No,Break The Rules,Charli XCX,63,0.6759999999999999,0.9259999999999999,0,-2.244,0,0.0425,0.0305,0.0006580000000000001,0.0771,0.818,124.01899999999999
1439,95,No,Bad B*tch,French Montana Featuring Jeremih,78,0.6559999999999999,0.615,5,-6.252000000000001,1,0.0539,0.0283,0.0,0.23399999999999999,0.366,139.91
1440,84,No,Shell Shocked,"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",70,0.596,0.815,6,-5.667999999999999,0,0.0755,0.0111,0.0,0.174,0.45899999999999996,165.015
1441,100,No,Title,Meghan Trainor,83,0.63,0.53,0,-7.2589999999999995,1,0.0434,0.4,0.0,0.177,0.41700000000000004,108.038
1442,14,Yes,Wasted Love,Matt McAndrew,55,0.539,0.9359999999999999,10,-3.803,1,0.11199999999999999,0.475,0.10400000000000001,0.106,0.225,128.015
1443,34,Yes,My Baby's Got A Smile On Her Face,Craig Wayne Boyd,24,0.414,0.826,5,-3.5660000000000003,1,0.0372,0.0515,0.000173,0.254,0.76,166.055
1444,53,No,Velvet,Chris Jamison,82,0.7140000000000001,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985
1445,42,Yes,About The Money,T.I. Featuring Young Thug,66,0.81,0.721,9,-4.9639999999999995,0,0.265,0.0487,0.0,0.0886,0.552,101.99700000000001
1446,63,No,Lost Without U,Chris Jamison & Adam Levine,60,0.67,0.348,0,-12.229000000000001,1,0.138,0.27,0.0,0.10400000000000001,0.804,113.306
1447,74,No,Soldier,Damien,66,0.539,0.848,11,-5.081,0,0.0521,0.0049,0.0,0.272,0.387,124.045
1448,83,No,Lost Stars,Matt McAndrew & Adam Levine,64,0.495,0.589,0,-4.747,1,0.0274,0.11199999999999999,0.0,0.0688,0.401,82.00200000000001
1449,54,No,Girl In A Country Song,Maddie & Tae,56,0.5870000000000001,0.912,8,-3.735,1,0.0826,0.273,0.0,0.36,0.8740000000000001,160.035
1450,88,No,Get On Your Knees,Nicki Minaj Featuring Ariana Grande,56,0.65,0.45899999999999996,0,-7.101,0,0.0421,0.331,0.0,0.115,0.159,144.013
1451,23,Yes,Fireball,Pitbull Featuring John Ryan,68,0.69,0.937,10,-5.393,1,0.0642,0.0894,0.00010400000000000001,0.0532,0.794,122.95100000000001
1452,13,Yes,Cool Kids,Echosmith,73,0.7190000000000001,0.6709999999999999,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.7859999999999999,130.02700000000002
1453,27,Yes,New Flame,Chris Brown Featuring Usher & Rick Ross,71,0.7090000000000001,0.638,1,-4.3,1,0.0405,0.0649,0.0,0.0969,0.46799999999999997,141.994
1454,34,Yes,Make It Rain,Ed Sheeran,60,0.618,0.239,8,-8.371,0,0.0274,0.7909999999999999,0.0,0.1,0.327,96.846
1455,59,No,The Old Rugged Cross,Craig Wayne Boyd,45,0.5479999999999999,0.20600000000000002,7,-11.58,1,0.0252,0.868,0.0,0.11900000000000001,0.287,79.34
1456,36,Yes,No Flex Zone,Rae Sremmurd,63,0.925,0.519,8,-6.055,1,0.10400000000000001,0.00412,0.0,0.0971,0.247,120.08
1457,81,No,Make It Rain,Matt McAndrew,60,0.618,0.239,8,-8.371,0,0.0274,0.7909999999999999,0.0,0.1,0.327,96.846
1458,90,No,Have Yourself A Merry Little Christmas,Sam Smith,63,0.39899999999999997,0.18100000000000002,5,-9.408999999999999,1,0.0416,0.953,0.0,0.317,0.318,145.512
1459,93,No,Come Join The Murder,The White Buffalo & The Forest Rangers,60,0.529,0.445,5,-7.156000000000001,1,0.0275,0.67,0.032,0.106,0.179,124.166
1460,98,No,When I Was Your Man,Chris Jamison,85,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.08800000000000001,0.387,72.795
1461,40,Yes,The Blower's Daughter,Matt McAndrew,61,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113
1462,35,Yes,0 To 100 / The Catch Up,Drake,73,0.7070000000000001,0.7090000000000001,11,-3.9789999999999996,0,0.34,0.763,0.0,0.27399999999999997,0.501,89.094
1463,12,Yes,Burnin' It Down,Jason Aldean,68,0.6809999999999999,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939
1464,73,No,Look At You,Big & Rich,74,0.687,0.625,1,-6.942,0,0.0284,0.042,0.0,0.151,0.866,104.027
1465,40,Yes,Day Drinking,Little Big Town,58,0.5920000000000001,0.9590000000000001,9,-2.531,1,0.0563,0.0964,0.0,0.78,0.853,163.91299999999998
1466,84,No,Feelin' It,Scotty McCreery,57,0.584,0.7709999999999999,7,-5.322,1,0.0514,0.107,0.0,0.0844,0.6859999999999999,184.114
1467,39,Yes,i,Kendrick Lamar,92,0.573,0.5429999999999999,8,-5.357,0,0.0398,0.0777,0.0,0.19899999999999998,0.308,143.916
1468,100,No,Royals,Taylor John Williams,74,0.616,0.43200000000000005,7,-9.546,1,0.133,0.106,0.0,0.132,0.302,84.77799999999999
1469,4,Yes,Break Free,Ariana Grande Featuring Zedd,71,0.687,0.7020000000000001,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.95600000000002
1470,1,Yes,Fancy,Iggy Azalea Featuring Charli XCX,68,0.9109999999999999,0.7070000000000001,8,-4.136,1,0.0696,0.102,0.0,0.049,0.375,94.964
