id,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3651,Alone,Glee Cast Featuring Kristin Chenoweth,78,0.537,0.528,11,-7.666,0,0.20800000000000002,0.0874,0.0,0.0855,0.124,96.931
3652,Her Diamonds,Rob Thomas,58,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.60600000000001
3653,New Divide,Linkin Park,69,0.493,0.8079999999999999,5,-3.365,0,0.0362,0.00023500000000000002,0.0,0.0983,0.38,117.971
3654,Careful,Paramore,56,0.41700000000000004,0.945,8,-3.7030000000000003,1,0.0805,0.00018999999999999998,8.63e-05,0.2,0.607,164.997
3655,Maybe This Time,Glee Cast Featuring Kristin Chenoweth,67,0.389,0.273,6,-7.697,1,0.0362,0.705,0.0,0.11699999999999999,0.17600000000000002,134.124
3656,Living For The Night,George Strait,41,0.429,0.45399999999999996,1,-6.495,1,0.0246,0.62,0.00148,0.12300000000000001,0.28800000000000003,78.209
3657,I'll Just Hold On,Blake Shelton,38,0.41,0.7959999999999999,0,-4.2219999999999995,1,0.0326,0.0365,0.000156,0.307,0.342,164.16099999999997
3658,Boots On,Randy Houser,75,0.685,0.7829999999999999,11,-4.152,1,0.0276,0.11599999999999999,0.0,0.19399999999999998,0.525,90.008
3659,Trust,Keyshia Cole Duet With Monica,76,0.624,0.785,8,-3.3369999999999997,1,0.0498,0.0629,0.0,0.135,0.593,163.929
3660,Fire Burning,Sean Kingston,76,0.627,0.706,10,-3.201,0,0.0597,0.00227,0.0,0.122,0.536,99.93
3661,I'm Yours,Jason Mraz,85,0.6859999999999999,0.457,11,-8.322000000000001,1,0.0468,0.595,0.0,0.105,0.718,150.953
3662,Taking Chances,Glee Cast,49,0.266,0.536,2,-5.6129999999999995,1,0.0357,0.0198,0.0,0.157,0.25,176.063
3663,Alright,Darius Rucker,72,0.7909999999999999,0.779,7,-5.972,1,0.235,0.0734,0.0,0.0832,0.56,110.037
3664,Ego,Beyonce,65,0.6920000000000001,0.46299999999999997,0,-9.506,1,0.0928,0.147,0.0,0.22,0.43200000000000005,119.851
3665,The One,Mary J. Blige Featuring Drake,83,0.889,0.494,8,-5.577999999999999,0,0.139,0.0247,0.0,0.12,0.24,129.968
3666,I Wanna,The All-American Rejects,80,0.5489999999999999,0.7509999999999999,9,-5.422999999999999,1,0.0299,0.122,0.0,0.20800000000000002,0.493,89.95299999999999
3667,Summer Nights,Rascal Flatts,62,0.835,0.609,9,-5.636,1,0.0336,0.0201,1.28e-06,0.107,0.7809999999999999,130.154
3668,Poker Face,Lady Gaga,69,0.846,0.815,4,-4.512,1,0.0761,0.139,2.19e-06,0.131,0.831,118.999
3669,Every Girl,Young Money,56,0.48200000000000004,0.8440000000000001,7,-4.488,1,0.0336,0.0063100000000000005,0.0,0.18899999999999997,0.81,174.963
3670,I Look To You,Whitney Houston,58,0.55,0.373,4,-6.31,1,0.0286,0.7170000000000001,0.0,0.096,0.10099999999999999,101.84
3671,Make Her Say,Kid Cudi Featuring Kanye West & Common,60,0.9329999999999999,0.718,10,-5.165,0,0.0815,0.261,2.0399999999999998e-05,0.12,0.43799999999999994,99.094
3672,Come Back To Me,David Cook,46,0.478,0.726,6,-6.843,0,0.0553,0.506,0.0199,0.11699999999999999,0.363,95.07700000000001
3673,Last Chance,Ginuwine,55,0.41600000000000004,0.848,3,-4.688,0,0.0596,0.0632,0.0172,0.105,0.165,127.905
3674,Closer To Love,Mat Kearney,57,0.632,0.376,11,-14.209000000000001,0,0.408,0.743,0.0,0.10099999999999999,0.537,126.913
3675,LoveGame,Lady Gaga,58,0.892,0.649,6,-5.644,0,0.0652,0.00587,1.3e-06,0.32299999999999995,0.85,105.041
3676,The Climb,Miley Cyrus,71,0.326,0.625,4,-6.417000000000001,1,0.0343,0.0882,0.0,0.0989,0.368,160.542
3677,Take A Bow,Glee Cast,71,0.705,0.469,9,-7.46,1,0.0771,0.242,0.0,0.10400000000000001,0.552,82.009
3678,People Are Crazy,Billy Currington,31,0.619,0.8909999999999999,5,-2.525,1,0.0269,0.007659999999999999,0.16699999999999998,0.14300000000000002,0.36700000000000005,141.922
3679,Barefoot And Crazy,Jack Ingram,39,0.573,0.912,7,-5.739,1,0.0504,0.000643,0.00037,0.375,0.563,116.926
3680,Send It On,Disney's Friends For Change,48,0.787,0.262,5,-11.927,1,0.11199999999999999,0.179,0.0036,0.299,0.341,127.594
3681,She Is Love,Parachute,60,0.622,0.175,6,-9.866,1,0.156,0.6829999999999999,0.0,0.109,0.376,136.365
3682,Shake My,Three 6 Mafia Featuring Kalenna,58,0.634,0.579,7,-9.11,1,0.0362,0.00398,0.000843,0.41200000000000003,0.14300000000000002,128.018
3683,Wetter (Calling You Daddy),Twista Featuring Erika Shevon,55,0.799,0.708,7,-8.847000000000001,1,0.11800000000000001,0.184,0.0,0.163,0.648,123.292
3684,Joey,Sugarland,78,0.812,0.628,10,-6.164,0,0.0682,0.0634,0.0,0.254,0.485,123.00399999999999
3685,It's A Business Doing Pleasure With You,Tim McGraw,32,0.643,0.9129999999999999,9,-2.949,1,0.0347,0.0794,0.0,0.102,0.569,112.947
3686,Second Chance,Shinedown,69,0.46,0.7959999999999999,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.01100000000001
3687,Wild At Heart,Gloriana,50,0.583,0.8590000000000001,7,-4.0089999999999995,1,0.0389,0.0183,0.0,0.0928,0.772,97.99799999999999
3688,I Need A Girl,Trey Songz,56,0.8390000000000001,0.546,5,-5.332000000000001,0,0.0479,0.0395,0.0,0.305,0.442,130.055
3689,Million Dollar Bill,Whitney Houston,49,0.664,0.34700000000000003,7,-9.449,1,0.0296,0.35600000000000004,8.58e-05,0.0997,0.26899999999999996,119.132
3690,Not Meant To Be,Theory Of A Deadman,60,0.415,0.7809999999999999,1,-6.947,1,0.0357,0.0040100000000000005,0.0,0.126,0.261,142.966
3691,So Fine,Sean Paul,50,0.784,0.49,3,-8.991,0,0.0482,0.532,0.281,0.107,0.16899999999999998,95.009
3692,Overcome,Creed,65,0.564,0.941,9,-4.787,1,0.051,0.0017399999999999998,6.42e-05,0.242,0.542,112.008
3693,Magic,Selena Gomez,85,0.818,0.8029999999999999,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97
3694,Out Last Night,Kenny Chesney,56,0.64,0.8220000000000001,9,-4.954,1,0.040999999999999995,0.42,0.00043499999999999995,0.14400000000000002,0.395,141.054
3695,Radar,Britney Spears,65,0.504,0.7190000000000001,1,-9.155,0,0.0431,0.00878,0.00149,0.075,0.177,102.14399999999999
3696,Chillin,Wale Featuring Lady Gaga,50,0.759,0.912,2,-2.9410000000000003,1,0.245,0.0175,0.0,0.331,0.354,98.936
3697,Awake And Alive,Skillet,70,0.434,0.9390000000000001,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.93200000000002
3698,Birthday Sex,Jeremih,71,0.675,0.545,7,-5.614,0,0.0443,0.261,0.0,0.162,0.445,60.048
3699,Halo,Beyonce,81,0.508,0.72,11,-5.9079999999999995,0,0.0628,0.272,0.0,0.0563,0.47200000000000003,79.983
3700,Don't Trust Me,3OH!3,39,0.802,0.507,7,-10.204,0,0.11199999999999999,0.0332,0.0,0.10300000000000001,0.40399999999999997,129.999
3701,Wanted,Jessie James,86,0.7929999999999999,0.718,9,-4.966,0,0.0547,0.168,0.0,0.24100000000000002,0.649,146.885
3702,Best Days Of Your Life,Kellie Pickler,50,0.65,0.862,9,-5.148,1,0.0567,0.0231,0.0,0.0728,0.541,127.946
3703,Jump,Flo Rida Featuring Nelly Furtado,76,0.745,0.7140000000000001,1,-6.729,1,0.0768,0.147,0.0,0.132,0.5539999999999999,136.972
3704,Here We Go Again,Demi Lovato,55,0.5870000000000001,0.922,5,-5.22,1,0.0365,0.004229999999999999,0.0,0.214,0.667,142.03799999999998
3705,Hush Hush,The Pussycat Dolls Featuring Nicole Scherzinger,53,0.622,0.752,4,-6.9639999999999995,0,0.124,0.18899999999999997,0.0124,0.0443,0.602,126.04700000000001
3706,Sound Of Madness,Shinedown,68,0.32799999999999996,0.9390000000000001,2,-1.6540000000000001,0,0.0423,4.93e-05,0.0065,0.337,0.32899999999999996,185.97099999999998
3707,When Love Takes Over,David Guetta Featuring Kelly Rowland,62,0.674,0.862,11,-4.614,1,0.0253,0.0157,0.00042699999999999997,0.16899999999999998,0.5,129.965
3708,If Today Was Your Last Day,Nickelback,70,0.485,0.9109999999999999,3,-5.749,1,0.0355,8.669999999999999e-05,0.0,0.092,0.568,89.956
3709,You Found Me,The Fray,77,0.33799999999999997,0.8029999999999999,8,-5.412000000000001,0,0.0413,0.0187,0.0,0.136,0.4,151.994
3710,Love Story,Taylor Swift,79,0.6709999999999999,0.617,10,-8.72,1,0.0561,0.401,0.0,0.11900000000000001,0.62,147.986
3711,Sideways,Dierks Bentley,65,0.573,0.431,2,-6.88,1,0.035,0.0894,0.0,0.183,0.187,112.40799999999999
3712,I Do Not Hook Up,Kelly Clarkson,49,0.502,0.938,9,-3.114,1,0.13,0.00098,0.0,0.318,0.35,144.077
3713,Daylight,Matt And Kim,67,0.363,0.802,9,-4.881,1,0.0394,0.0976,0.000356,0.16699999999999998,0.65,101.31
3714,Show Me What I'm Looking For,Carolina Liar,55,0.449,0.8640000000000001,9,-1.159,0,0.0378,0.0133,1.31e-06,0.0984,0.355,105.12100000000001
3715,That's Not My Name,The Ting Tings,54,0.755,0.9009999999999999,9,-3.1519999999999997,1,0.0893,0.0451,0.0373,0.363,0.9590000000000001,145.042
3716,I Run To You,Lady Antebellum,60,0.6559999999999999,0.7859999999999999,3,-4.4510000000000005,1,0.034,0.163,5.99e-05,0.124,0.37799999999999995,113.963
3717,Celebration,Madonna,69,0.6679999999999999,0.6779999999999999,0,-8.015,1,0.0496,0.23800000000000002,6.29e-06,0.527,0.778,132.584
3718,Goodbye,Kristinia DeBarge,68,0.743,0.377,8,-12.409,0,0.0376,0.354,0.0,0.187,0.556,112.366
3719,Digital Girl,"Jamie Foxx Featuring Drake, Kanye West + The-Dream",58,0.534,0.5429999999999999,3,-6.857,1,0.0245,0.579,0.0,0.11199999999999999,0.418,78.99600000000001
3720,Remember Me,T.I. Featuring Mary J. Blige,66,0.612,0.5479999999999999,0,-6.71,1,0.0351,0.426,0.0,0.502,0.617,84.991
3721,He Could Be The One,Hannah Montana,64,0.601,0.883,4,-3.9139999999999997,1,0.0317,0.0017800000000000001,0.0,0.418,0.612,125.95200000000001
3722,D.O.A. (Death Of Auto-Tune),JAY-Z,0,0.505,0.7979999999999999,10,-5.609,0,0.0554,0.0378,0.9309999999999999,0.0687,0.49700000000000005,174.18400000000003
3723,Then,Brad Paisley,80,0.5429999999999999,0.541,2,-5.164,0,0.12300000000000001,0.441,0.0,0.106,0.37799999999999995,112.30799999999999
3724,Always Strapped,Birdman Featuring Lil Wayne,41,0.603,0.62,1,-6.454,0,0.28600000000000003,0.0877,3.76e-05,0.0946,0.41100000000000003,82.376
3725,Sooner Or Later,Michelle Branch,68,0.737,0.7290000000000001,5,-6.817,0,0.0354,0.127,2.1600000000000003e-05,0.077,0.436,111.93700000000001
3726,I Just Call You Mine,Martina McBride,35,0.419,0.637,6,-5.5520000000000005,1,0.0328,0.0409,0.0,0.13,0.212,148.134
3727,Right Round,Flo Rida,72,0.72,0.672,7,-6.852,1,0.0551,0.009000000000000001,0.0,0.23199999999999998,0.705,124.986
3728,Whatever It Is,Zac Brown Band,64,0.6859999999999999,0.5760000000000001,1,-6.632000000000001,1,0.0284,0.44299999999999995,1.7e-05,0.212,0.72,83.971
3729,Kiss A Girl,Keith Urban,54,0.653,0.7859999999999999,2,-5.417999999999999,1,0.0338,0.0103,2.19e-06,0.201,0.47700000000000004,120.992
3730,Strange,Reba,79,0.441,0.379,2,-9.545,1,0.0449,0.968,0.262,0.639,0.105,174.118
3731,Know Your Enemy,Green Day,61,0.575,0.857,4,-3.9610000000000003,1,0.155,0.0125,0.00229,0.145,0.623,117.413
3732,Catch Me,Demi Lovato,67,0.56,0.9159999999999999,7,-3.3280000000000003,0,0.0661,0.0362,0.0009630000000000001,0.102,0.585,144.933
3733,Walkin' On The Moon,The-Dream Featuring Kanye West,43,0.8140000000000001,0.722,9,-5.689,0,0.0521,0.0114,0.0,0.5589999999999999,0.41,119.977
3734,Too Many Rappers,Beastie Boys Featuring Nas,47,0.627,0.872,11,-4.388,0,0.158,0.00566,0.0,0.522,0.5479999999999999,93.728
3735,Beautiful,Eminem,78,0.6829999999999999,0.6559999999999999,2,-6.22,1,0.0309,0.158,0.0,0.09699999999999999,0.203,99.98
3736,Day 'N' Nite,Kid Cudi,74,0.878,0.446,11,-6.362,0,0.0635,0.503,6.32e-06,0.11699999999999999,0.805,138.035
3737,Blame It,Jamie Foxx Featuring T-Pain,64,0.6729999999999999,0.614,7,-5.426,1,0.10300000000000001,0.0782,0.0,0.139,0.36200000000000004,176.05200000000002
3738,Gives You Hell,The All-American Rejects,72,0.7140000000000001,0.725,4,-6.4110000000000005,1,0.0402,0.0156,0.0,0.0726,0.59,99.988
3739,Turn My Swag On,Soulja Boy Tell'em,57,0.46799999999999997,0.6729999999999999,11,-3.045,1,0.0311,0.0011099999999999999,0.0,0.41,0.409,150.093
3740,Come Home,OneRepublic With Sara Bareilles,69,0.648,0.8809999999999999,11,-4.42,0,0.081,0.00155,1.11e-06,0.113,0.457,100.01100000000001
3741,Sugar,Flo Rida Featuring Wynter,75,0.7509999999999999,0.768,1,-7.0889999999999995,1,0.0346,0.052000000000000005,0.0,0.0848,0.8809999999999999,120.084
3742,If It Kills Me,Jason Mraz,39,0.609,0.552,9,-9.094,0,0.0296,0.0481,0.0267,0.11699999999999999,0.565,92.0
3743,It Happens,Sugarland,68,0.638,0.49,4,-9.382,0,0.42700000000000005,0.27,0.0,0.657,0.511,173.55200000000002
3744,Boyfriend #2,Pleasure P,62,0.648,0.767,8,-5.052,1,0.0608,0.0219,0.0,0.19,0.7959999999999999,141.906
3745,You Don't Belong,Daughtry,63,0.54,0.711,7,-5.7170000000000005,1,0.0255,0.10300000000000001,0.0,0.0827,0.292,92.014
3746,Swag Surfin',F.L.Y. (Fast Life Yungstaz),56,0.7340000000000001,0.9209999999999999,11,-5.662999999999999,0,0.0436,0.0144,0.0,0.0998,0.6779999999999999,144.013
3747,Just Dance,Lady Gaga Featuring Colby O'Donis,65,0.8220000000000001,0.753,1,-4.499,0,0.0332,0.0337,1.76e-05,0.218,0.7090000000000001,118.98200000000001
3748,All The Above,Maino Featuring T-Pain,62,0.374,0.888,8,-3.197,1,0.12,0.0762,0.0,0.20199999999999999,0.365,148.828
3749,Ignorance,Paramore,69,0.522,0.9640000000000001,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.94400000000002
3750,I Wanna Know You,Hannah Montana Featuring David Archuleta,55,0.667,0.706,5,-4.852,1,0.0288,0.13,0.0,0.34700000000000003,0.8240000000000001,84.00200000000001
3751,Ice Cream Freeze (Let's Chill),Hannah Montana,42,0.725,0.9690000000000001,0,-3.615,1,0.0514,0.0553,3.6200000000000006e-05,0.621,0.894,105.98899999999999
3752,Shining Down,Lupe Fiasco Featuring Matthew Santos,42,0.593,0.6940000000000001,7,-4.475,1,0.11900000000000001,0.222,0.0,0.281,0.46,158.127
3753,One And The Same,Selena Gomez & Demi Lovato,46,0.49700000000000005,0.97,9,-3.1839999999999997,1,0.0757,0.000718,2.57e-06,0.273,0.7120000000000001,157.988
3754,Lost You Anyway,Toby Keith,27,0.409,0.743,9,-3.762,1,0.0358,0.19699999999999998,0.0161,0.0945,0.359,149.921
3755,Paranoid,Jonas Brothers,71,0.415,0.6579999999999999,4,-12.050999999999998,0,0.0696,4.52e-05,0.000735,0.17600000000000002,0.45,163.015
3756,Sissy's Song,Alan Jackson,50,0.721,0.253,5,-12.582,1,0.0277,0.912,1.27e-05,0.105,0.43,92.089
3757,Halle Berry (She's Fine),Hurricane Chris Featuring SupaSTAAR,47,0.7090000000000001,0.7440000000000001,11,-5.905,0,0.134,0.0119,0.0,0.0609,0.508,145.112
3758,Careless Whisper,Seether,74,0.574,0.629,2,-8.815,0,0.0363,0.128,0.0,0.271,0.7859999999999999,153.119
3759,It's America,Rodney Atkins,70,0.382,0.41600000000000004,0,-9.302999999999999,1,0.0302,0.0733,0.0,0.0719,0.125,102.089
3760,One In Every Crowd,Montgomery Gentry,54,0.643,0.86,11,-4.447,1,0.0495,0.004229999999999999,0.0,0.28600000000000003,0.674,111.148
3761,My Life Would Suck Without You,Kelly Clarkson,63,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.14400000000000002,0.424,144.982
3762,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,73,0.7609999999999999,0.7240000000000001,7,-3.818,1,0.111,0.0175,0.0,0.11599999999999999,0.815,149.936
3763,If U Seek Amy,Britney Spears,64,0.7170000000000001,0.5870000000000001,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954
3764,I'm On A Boat,The Lonely Island Featuring T-Pain,57,0.622,0.872,0,-2.272,1,0.264,0.0421,0.0,0.0996,0.643,149.959
3765,Take Me On The Floor,The Veronicas,44,0.61,0.9,11,-2.3040000000000003,0,0.0453,0.00345,7.86e-06,0.272,0.621,139.969
3766,Funny The Way It Is,Dave Matthews Band,48,0.5870000000000001,0.943,0,-3.2769999999999997,1,0.0346,0.157,0.0,0.248,0.747,103.01299999999999
3767,Echo,Gorilla Zoe,57,0.523,0.46399999999999997,0,-12.942,1,0.0406,0.42,0.0,0.107,0.252,74.97
3768,Dead And Gone,T.I. Featuring Justin Timberlake,72,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.02100000000002
3769,Damned If I Do Ya (Damned If I Don't),All Time Low,56,0.5539999999999999,0.902,4,-4.018,1,0.0569,0.00635,0.0,0.32799999999999996,0.657,126.022
3770,Fly With Me,Jonas Brothers,69,0.574,0.33799999999999997,6,-11.376,1,0.042,0.845,0.0,0.165,0.493,67.008
3771,We Made You,Eminem,60,0.922,0.8590000000000001,2,-1.1520000000000001,1,0.079,0.10099999999999999,1.12e-06,0.139,0.616,114.001
3772,How Do You Sleep?,Jesse McCartney Featuring Ludacris,58,0.7490000000000001,0.872,8,-3.4610000000000003,1,0.0292,0.354,0.0,0.0898,0.536,105.994
3773,Beggin',Madcon,60,0.602,0.7120000000000001,5,-6.192,0,0.0278,0.000816,0.114,0.257,0.396,107.98299999999999
3774,Where I'm From,Jason Michael Carroll,45,0.284,0.325,9,-7.496,0,0.0281,0.632,0.0,0.124,0.43799999999999994,144.279
3775,Welcome To The World,Kevin Rudolf Featuring Rick Ross,63,0.28600000000000003,0.5,1,-14.280999999999999,0,0.0357,0.134,4.57e-05,0.10800000000000001,0.44299999999999995,99.162
3776,Hey,Mitchel Musso,79,0.675,0.885,1,-4.4319999999999995,0,0.0436,0.217,0.0,0.086,0.768,97.03
3777,sobeautiful,Musiq Soulchild,60,0.6890000000000001,0.562,7,-7.047999999999999,0,0.0637,0.0656,0.0,0.0885,0.21,133.987
3778,Here Comes Goodbye,Rascal Flatts,59,0.425,0.596,2,-5.909,1,0.0356,0.40700000000000003,0.0,0.147,0.214,145.977
3779,On The Ocean,K'Jon,60,0.785,0.6709999999999999,5,-7.047000000000001,1,0.0267,0.17600000000000002,6.45e-05,0.0955,0.95,113.805
3780,I Told You So,Carrie Underwood Featuring Randy Travis,57,0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.37799999999999995,135.767
3781,"1, 2, 3, 4",Plain White T's,60,0.46399999999999997,0.525,2,-6.965,1,0.0281,0.64,6.64e-06,0.10400000000000001,0.616,90.41
3782,No Boundaries,Kris Allen,44,0.16399999999999998,0.889,9,-6.827000000000001,1,0.0962,2.3e-05,0.0123,0.155,0.262,176.313
3783,Heartless,Kris Allen,73,0.789,0.65,10,-6.16,0,0.121,0.0401,0.0,0.249,0.617,87.98299999999999
3784,I Love College,Asher Roth,63,0.708,0.815,8,-4.044,1,0.25,0.107,0.0,0.326,0.657,86.493
3785,Hoedown Throwdown,Miley Cyrus,56,0.738,0.8029999999999999,8,-5.8660000000000005,0,0.0975,0.205,0.0,0.33399999999999996,0.752,109.00200000000001
3786,Ain't I,Yung L.A. Featuring Young Dro & T.I.,77,0.479,0.41600000000000004,4,-11.450999999999999,0,0.124,0.457,1.7199999999999998e-05,0.11800000000000001,0.514,79.593
3787,Mad World,Adam Lambert,79,0.505,0.68,6,-3.423,0,0.0336,0.28300000000000003,0.0,0.175,0.36200000000000004,139.843
3788,She's Country,Jason Aldean,66,0.5529999999999999,0.872,1,-2.832,0,0.0782,0.198,0.0,0.0659,0.638,172.138
3789,Heartless,Kanye West,73,0.789,0.65,10,-6.16,0,0.121,0.0401,0.0,0.249,0.617,87.98299999999999
3790,Permanent,David Cook,53,0.6859999999999999,0.804,0,-6.4879999999999995,1,0.0458,0.0172,0.0,0.295,0.36200000000000004,125.012
3791,Amazing,Kanye West Featuring Young Jeezy,66,0.579,0.545,8,-8.354,1,0.0418,0.218,0.0913,0.0642,0.483,73.03399999999999
3792,Always The Love Songs,Eli Young Band,47,0.47100000000000003,0.784,4,-3.3369999999999997,1,0.0315,0.37200000000000005,4.55e-05,0.705,0.387,149.91
3793,Ain't No Sunshine,Kris Allen,77,0.479,0.41600000000000004,4,-11.450999999999999,0,0.124,0.457,1.7199999999999998e-05,0.11800000000000001,0.514,79.593
3794,No Boundaries,Adam Lambert,44,0.16399999999999998,0.889,9,-6.827000000000001,1,0.0962,2.3e-05,0.0123,0.155,0.262,176.313
3795,If This Isn't Love,Jennifer Hudson,47,0.5670000000000001,0.777,4,-3.447,1,0.0448,0.209,0.0,0.106,0.40299999999999997,129.86
3796,Love Sex Magic,Ciara Featuring Justin Timberlake,51,0.903,0.674,10,-5.061,0,0.12,0.0199,0.0,0.309,0.867,106.95200000000001
3797,Never Ever,Ciara Featuring Young Jeezy,63,0.38,0.40399999999999997,0,-13.264000000000001,0,0.0969,0.6829999999999999,0.0232,0.304,0.21100000000000002,94.935
3798,Note To God,Charice,34,0.532,0.61,9,-4.617,1,0.0411,0.441,0.0,0.0746,0.0691,119.999
3799,A Change Is Gonna Come,Adam Lambert,61,0.212,0.42,10,-9.919,1,0.0344,0.76,0.0,0.307,0.493,169.555
3800,Apologize,Kris Allen,73,0.591,0.718,8,-6.025,1,0.0368,0.348,0.000118,0.107,0.46799999999999997,117.995
3801,Lucky,Jason Mraz & Colbie Caillat,78,0.623,0.41700000000000004,0,-8.699,1,0.0354,0.29600000000000004,0.0,0.135,0.721,130.032
3802,Home Sweet Home,Carrie Underwood,76,0.602,0.606,7,-12.078,1,0.0262,0.183,0.000178,0.0847,0.893,97.82700000000001
3803,One,Adam Lambert,87,0.629,0.5720000000000001,5,-7.733,0,0.0387,0.57,0.0,0.192,0.386,100.015
3804,Insane,Eminem,60,0.348,0.536,5,-8.257,0,0.0454,0.0505,5.9699999999999994e-05,0.121,0.0479,188.06900000000002
3805,Falling Slowly,Kris Allen,65,0.34,0.209,0,-11.869000000000002,1,0.0279,0.679,0.000443,0.10099999999999999,0.151,137.042
3806,Rehab,Glee Cast,70,0.534,0.8590000000000001,0,-2.846,1,0.0785,0.034,1.23e-06,0.413,0.7290000000000001,72.77600000000001
3807,Turnin Me On,Keri Hilson Featuring Lil Wayne,50,0.67,0.5820000000000001,1,-4.7669999999999995,1,0.0672,0.00329,3.67e-06,0.174,0.0942,159.937
3808,Sober,P!nk,79,0.6509999999999999,0.568,5,-6.774,1,0.0275,0.282,0.0,0.0862,0.805,93.006
3809,Mad,Ne-Yo,64,0.804,0.823,11,-3.4960000000000004,0,0.147,0.005229999999999999,2.77e-06,0.168,0.619,98.02600000000001
3810,Heartless,The Fray,73,0.789,0.65,10,-6.16,0,0.121,0.0401,0.0,0.249,0.617,87.98299999999999
3811,Magnificent,Rick Ross Featuring John Legend,51,0.615,0.747,7,-7.2170000000000005,1,0.156,0.00913,0.0,0.0888,0.42100000000000004,91.34700000000001
3812,It Won't Be Like This For Long,Darius Rucker,60,0.584,0.524,4,-6.001,1,0.0287,0.335,0.0,0.11,0.389,143.863
3813,Crazier,Taylor Swift,58,0.441,0.546,4,-5.386,1,0.0283,0.0887,1.47e-05,0.138,0.16699999999999998,133.049
3814,Old Time's Sake,Eminem Featuring Dr. Dre,50,0.767,0.8290000000000001,1,-2.009,1,0.302,0.0533,0.0,0.35200000000000004,0.81,176.02200000000002
3815,I'm Just Here For The Music,Paula Abdul,26,0.7509999999999999,0.9109999999999999,11,-1.3730000000000002,0,0.0458,0.0211,1.18e-05,0.157,0.895,114.0
3816,Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,56,0.653,0.9420000000000001,8,-3.858,0,0.0609,0.0548,1.06e-06,0.0699,0.895,136.19799999999998
3817,Epiphany (I'm Leaving),Chrisette Michele,46,0.727,0.6890000000000001,7,-4.513,1,0.264,0.287,0.0,0.49,0.401,163.01
